"","Subject","Activity","CalcType","Domain","AccelType","Device","Magnitude","Jerk","Axis","Value"
"1708",22,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,0.0290699258434783
"1709",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.380826895292977
"1710",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.380782919411371
"1711",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.272294407306355
"1712",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.416806859049833
"1713",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.480062271595318
"1714",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.355657055295652
"1715",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.300011432068629
"1716",22,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.453652143761538
"1717",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.511631746460887
"1718",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.440421589519086
"1719",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.434373640607352
"1720",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.416810875594987
"1721",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.526549345781317
"1722",23,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.503052132716707
"1723",23,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.418925541012043
"1724",23,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.367998910927151
"1725",23,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.449112496306559
"1726",23,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.574392730705793
"1727",23,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.48034103988086
"1728",23,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.510189764534946
"1729",23,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.434790517927097
"1730",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.274021777553763
"1731",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0106752246809409
"1732",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.108415182829839
"1733",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0742222090207796
"1734",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.000213283230844086
"1735",23,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",0.00170365967444624
"1736",23,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.939555669623656
"1737",23,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.975197979784946
"1738",23,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.902386113494624
"1739",23,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.118222883928199
"1740",23,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.125492131483925
"1741",23,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.939555669623656
"1742",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0437794256190591
"1743",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.075416342036371
"1744",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0753643463399462
"1745",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.094219781966129
"1746",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0396611235253763
"1747",23,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0497848648208333
"1748",23,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.931356259650538
"1749",23,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.981664133494624
"1750",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.97912999110215
"1751",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.908179312493011
"1752",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.914892146387097
"1753",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.980622676505376
"1754",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.96560042561828
"1755",23,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.977616761478495
"1756",23,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.922767637946237
"1757",23,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.96891296405914
"1758",23,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.972610007043011
"1759",23,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.95654454311828
"1760",23,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.949576627768817
"1761",23,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.937086315182796
"1762",23,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.977024102016129
"1763",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.978492508064516
"1764",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.91102006152957
"1765",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.92009492763172
"1766",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.979172791854839
"1767",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.963700293306452
"1768",23,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.975646544462366
"1769",23,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.918425983193548
"1770",23,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.969735786532258
"1771",23,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.974732761155914
"1772",23,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.942402677258064
"1773",23,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.932715725295699
"1774",23,"SITTING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.918425983193548
"1775",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.970464471612903
"1776",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.959075320645161
"1777",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.945223532822581
"1778",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.976794260241935
"1779",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.980934333521505
"1780",23,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.976401876182796
"1781",23,"SITTING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.935715862198925
"1782",23,"SITTING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.977184691532258
"1783",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.600389441634702
"1784",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.378506281021391
"1785",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.36684824497979
"1786",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.427552091389698
"1787",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.467498004340512
"1788",24,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.447094736505039
"1789",24,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.39501813885626
"1790",24,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.347332793114304
"1791",24,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.466372623311811
"1792",24,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.512885428866535
"1793",24,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.416937129996365
"1794",24,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.440488088852913
"1795",24,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.397856654103543
"1796",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.26590256187664
"1797",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.018450429160315
"1798",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.107805900854593
"1799",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0808155181845144
"1800",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0107700017584777
"1801",24,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00324389114671654
"1802",24,"LAYING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.96523799480315
"1803",24,"LAYING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.982390136089239
"1804",24,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.339184395559055
"1805",24,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.61897005
"1806",24,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.450523400272966
"1807",24,"LAYING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.96523799480315
"1808",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0179894820991811
"1809",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0894178685091864
"1810",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.114444326238845
"1811",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.100537730031496
"1812",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.039767156232021
"1813",24,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0618052173671916
"1814",24,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.952753128083989
"1815",24,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.982416769475066
"1816",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.967599727244094
"1817",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.964898050706037
"1818",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.965283049745407
"1819",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.984021550866142
"1820",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.978474349343832
"1821",24,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.982804170577428
"1822",24,"LAYING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.957822217228346
"1823",24,"LAYING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.97763727832021
"1824",24,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.979164935958005
"1825",24,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.964872413595801
"1826",24,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.975848172204724
"1827",24,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.956545193937008
"1828",24,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.976309073412074
"1829",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.968734134304462
"1830",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.964822756299213
"1831",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.966264300314961
"1832",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.982258297375328
"1833",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.97704572480315
"1834",24,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.981911516850394
"1835",24,"LAYING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.955215486299213
"1836",24,"LAYING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.97843641351706
"1837",24,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.955038528451444
"1838",24,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.980535391863517
"1839",24,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.972316118270341
"1840",24,"LAYING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.955215486299213
"1841",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.977523245931759
"1842",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.96570825175853
"1843",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.973017925931759
"1844",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.980692122729659
"1845",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.977872939160105
"1846",24,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.986569224619423
"1847",24,"LAYING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.953491134671916
"1848",24,"LAYING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.975958369055118
"1849",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.523981302648288
"1850",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.43013358751368
"1851",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.437876274418337
"1852",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.393506474616972
"1853",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.497844848419315
"1854",25,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.476980892038573
"1855",25,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.419639512800308
"1856",25,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.343072195273105
"1857",25,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.45263520641467
"1858",25,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.596884745471516
"1859",25,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.476567202344743
"1860",25,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.514123176004462
"1861",25,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.387906658914352
"1862",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.276225947154034
"1863",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0133843668943765
"1864",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.107366847249389
"1865",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0762864923865526
"1866",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00601071664599315
"1867",25,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00401348560476284
"1868",25,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.963484977041565
"1869",25,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.986655918630807
"1870",25,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.853805366943765
"1871",25,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.113154502814181
"1872",25,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.110128814797457
"1873",25,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.963484977041565
"1874",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0321849951992812
"1875",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0658814621168704
"1876",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0870630964949389
"1877",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0978095789119804
"1878",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0413079152116968
"1879",25,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0537569229183374
"1880",25,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.954116693276284
"1881",25,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.991200304254279
"1882",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.986024798704156
"1883",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.947394367154034
"1884",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.944973557457213
"1885",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.99000796396088
"1886",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.981053966185819
"1887",25,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.986824340880196
"1888",25,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.952697989332518
"1889",25,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.983084046136919
"1890",25,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.986886813814181
"1891",25,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.965718543471883
"1892",25,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.969624131418093
"1893",25,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.956891856699266
"1894",25,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.987690720611247
"1895",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.986046152518337
"1896",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.948903009744083
"1897",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.949308184547677
"1898",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.988960661491443
"1899",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.979109155158924
"1900",25,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.985749374205379
"1901",25,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.950900140073839
"1902",25,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.983900843545232
"1903",25,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.981541675892421
"1904",25,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.964844213488998
"1905",25,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.95317395895599
"1906",25,"SITTING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.950900140073839
"1907",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.985986890929095
"1908",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.968520418190709
"1909",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.967001365134474
"1910",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.99039182205379
"1911",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.989167923789731
"1912",25,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.987456117701711
"1913",25,"SITTING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.956747193814181
"1914",25,"SITTING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.987921813154034
"1915",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.514108396801888
"1916",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.430473360555587
"1917",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.442692455603152
"1918",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.392633113866454
"1919",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.513616123176939
"1920",26,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.480372433441365
"1921",26,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.41361029250514
"1922",26,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.348228542225026
"1923",26,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.460458296021186
"1924",26,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.608557234994005
"1925",26,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.468958484391645
"1926",26,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.519666785724974
"1927",26,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.4086618462
"1928",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.272423459803571
"1929",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0139947553839796
"1930",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.105718180646429
"1931",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0765461473391071
"1932",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00769112039769133
"1933",26,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00261232339614796
"1934",26,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.960588676632653
"1935",26,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.985107966683674
"1936",26,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.866486385867347
"1937",26,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.132236348359694
"1938",26,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.204594430667168
"1939",26,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.960588676632653
"1940",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0382919407780612
"1941",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0761216415188776
"1942",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0776423178841837
"1943",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.095771044747449
"1944",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0407546350604592
"1945",26,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0516806931213724
"1946",26,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.954987966479592
"1947",26,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.990009870765306
"1948",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.986414023341837
"1949",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.944344326709184
"1950",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.940083755346939
"1951",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.988313946989796
"1952",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.980000586454082
"1953",26,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.98528664252551
"1954",26,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.949136254089286
"1955",26,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.981611940459184
"1956",26,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.986523726964286
"1957",26,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.966334657168367
"1958",26,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.968358695459184
"1959",26,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.959238184770408
"1960",26,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.987291636403061
"1961",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.986071145816326
"1962",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.946335157982143
"1963",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.94483014222449
"1964",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.987226319438775
"1965",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.978497067321429
"1966",26,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.984144204897959
"1967",26,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.946899842821429
"1968",26,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.982223239056122
"1969",26,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.981698195688775
"1970",26,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.964986902329082
"1971",26,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.951961734132653
"1972",26,"SITTING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.946899842821429
"1973",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.985602533392857
